result1,result2,result3,result4,result5,result6,result7,result8,result9,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39,result40,result41,result42,result43,result44,result45,result46,result47,result48,result49,result50,result51,result52,result53,result54,result55,result56,result57,result58,result59,result60,result61,result62,result63,result64,result65,result66,result67,result68,result69,result70,result71,result72,result73,result74,result75,result76,result77,result78,result79,result80,result81,result82,result83,result84,result85,result86,result87,result88,result89,result90,result91,result92,result93,result94,result95,result96,result97,result98,result99,result100,result101,result102,result103,result104,result105,result106,result107,result108,result109,result110,result111,result112,result113,result114,result115,result116,result117,result118,result119,result120,result121,result122,result123,result124,result125,result126,result127,result128,result129,result130,result131,result132,result133,result134,result135,result136,result137,result138,result139,result140,result141,result142,result143,result144,result145,result146,result147,result148,result149,result150,result151,result152,result153,result154,result155,result156,result157,result158,result159,result160,result161,result162,result163,result164,result165,result166,result167,result168,result169,result170,result171,result172,result173,result174,result175,result176,result177,result178,result179,result180,result181,result182,result183,result184,result185,result186,result187,result188,result189,result190,result191,result192,result193,result194,result195,result196,result197,result198,result199,result200
reggae.00001,genres,Cakewalk,Melody,VocalFx_House_001.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,VocalFx_House_002.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,VocalFx_House_003.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,VocalFx_House_004.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_16BeatPops_146_E.001.wav,0.221886345273734,0.292968607753669,0.263238427982136,0.303006774145402,0.357890467234506,0.386957675612266,0.379836372764535,0.374368304875501,0.295557270393984,0.371226539219979,0.257685112989518,0.359817848450106,0.306954570932679,0.322715100599802,0.28986761594819,0.377608652378784,0.337962543539507,0.215660840623721,0.215951801968161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_CollageJazz_100_D_001.wav,0.353420957413951,0.453782986807874,0.292650710988164,0.377928943034078,0.409271999678936,0.415037208002318,0.408290340571721,0.35301521609217,0.364132966178161,0.465876301003821,0.325656562535549,0.427347630422661,0.34640075725403,0.414771308602446,0.299440251831392,0.401243151696789,0.407122779716255,0.311149785784914,0.260558282230271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_HipHop_83_001.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_HipHop_83_003.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_HipHop_83_B_002.wav,0.200007705139981,0.218560546544134,0.227813037733124,0.242773966836463,0.241517514229857,0.226269149068516,0.226106589492533,0.215559363625725,0.226342639215172,0.207937381008089,0.229568842299692,0.210921452714738,0.214207495905591,0.236939235580099,0.203786466860017,0.186942050240863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_House_130_G_001.wav,0.236470280507957,0.248832637772556,0.187234023646058,0.245781616737882,0.229739644919819,0.234356126022792,0.221257054201255,0.202239812354679,0.198141546861879,0.235360093254013,0.228906118972476,0.197061378957196,0.193302943954916,0.188566128326522,0.184620729643888,0.209622393342754,0.18657010594708,0.152090159011008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_House_130_G_002.wav,0.347483690921279,0.209504980286959,0.205598231764232,0.218080085635781,0.262088951235533,0.256537690231686,0.226172461669063,0.186601882728679,0.283383014678622,0.203420143773512,0.203661289142095,0.21518932451179,0.184635245917699,0.233767122027997,0.191985195415509,0.20801057707028,0.190578954476813,0.180063460706126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_House_130_G_003.wav,0.281731206306825,0.272884476633752,0.246104019732944,0.28958023594501,0.240914658182355,0.241605658862605,0.222942585879834,0.238764752426681,0.24653726645069,0.267571142435536,0.209260284538462,0.24826910072877,0.223910180241332,0.217974098135252,0.177367267252919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_JazzFunk_100_E_001.wav,0.162455798468135,0.188543978236974,0.144866390377316,0.194576784369961,0.221602363113484,0.205762601252793,0.154464200752081,0.206620422962336,0.193236590949019,0.179269219117725,0.161902411600053,0.160316915051412,0.157553240391441,0.167691906324951,0.161465360806054,0.172004075547221,0.175710044142372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_JazzFunk_100_E_002.wav,0.219895467259965,0.200016940590385,0.147428813774953,0.186775126939469,0.262555082853663,0.272504753232765,0.204060221584007,0.209473569697841,0.223324966626369,0.191020856670155,0.210219147767745,0.223309543998885,0.15961993937991,0.209503881092957,0.198002277441116,0.213426649174658,0.259949094135487,0.139918573265515,0.147679931705428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggae.00001,genres,Cakewalk,Melody,Vocal_Jazz_100_C_001.wav,0.267335027375663,0.260472602649068,0.234256887965112,0.301627114860046,0.316778518522522,0.315919194651666,0.276490164890585,0.28486591096954,0.266561791300433,0.26137098540677,0.249458840698941,0.262267033194238,0.31164324447381,0.268599926683165,0.232794463778087,0.287332678006672,0.303171351129843,0.230241535243857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
