result1,result2,result3,result4,result5,result6,result7,result8,result9,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39,result40,result41,result42,result43,result44,result45,result46,result47,result48,result49,result50,result51,result52,result53,result54,result55,result56,result57,result58,result59,result60,result61,result62,result63,result64,result65,result66,result67,result68,result69,result70,result71,result72,result73,result74,result75,result76,result77,result78,result79,result80,result81,result82,result83,result84,result85,result86,result87,result88,result89,result90,result91,result92,result93,result94,result95,result96,result97,result98,result99,result100,result101,result102,result103,result104,result105,result106,result107,result108,result109,result110,result111,result112,result113,result114,result115,result116,result117,result118,result119,result120,result121,result122,result123,result124,result125,result126,result127,result128,result129,result130,result131,result132,result133,result134,result135,result136,result137,result138,result139,result140,result141,result142,result143,result144,result145,result146,result147,result148,result149,result150,result151,result152,result153,result154,result155,result156,result157,result158,result159,result160,result161,result162,result163,result164,result165,result166,result167,result168,result169,result170,result171,result172,result173,result174,result175,result176,result177,result178,result179,result180,result181,result182,result183,result184,result185,result186,result187,result188,result189,result190,result191,result192,result193,result194,result195,result196,result197,result198,result199,result200
pop.00003,genres,Cakewalk,Melody,VocalFx_House_001.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop.00003,genres,Cakewalk,Melody,VocalFx_House_002.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop.00003,genres,Cakewalk,Melody,VocalFx_House_003.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop.00003,genres,Cakewalk,Melody,VocalFx_House_004.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop.00003,genres,Cakewalk,Melody,Vocal_16BeatPops_146_E.001.wav,0.108690976693017,0.233538320698319,0.198278867559808,0.156801324413195,0.194665392155276,0.193494861682299,0.0628915100505536,0.238810370635851,0.209984150976962,0.100330582744246,0.155104621268798,0.0735868889849755,0.161040264078883,0.239844641644106,0.220918434051398,0.245839646677154,0.196274811600593,0.145381968997457,0.11581585468616,0.114098188480988,0.226308641020211,0.0729677462839138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop.00003,genres,Cakewalk,Melody,Vocal_CollageJazz_100_D_001.wav,0.21081249236046,0.387684522737084,0.402777455532679,0.275098885667956,0.309280703907409,0.272883168118739,0.131927741952255,0.277412047806038,0.400687306637192,0.216080114363653,0.242795794320128,0.131875700618714,0.267005377877219,0.282054488169711,0.387395533966145,0.324529869161368,0.283865909850116,0.210152052770954,0.217806330333766,0.122453890799958,0.312506138626826,0.120533294406598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop.00003,genres,Cakewalk,Melody,Vocal_HipHop_83_001.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop.00003,genres,Cakewalk,Melody,Vocal_HipHop_83_003.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop.00003,genres,Cakewalk,Melody,Vocal_HipHop_83_B_002.wav,0.137136220416468,0.148552913994395,0.145786868025515,0.112676950155063,0.126828622995272,0.141415608211072,0.1283619088367,0.128554673206067,0.106611727080206,0.0977604881668239,0.110949243078365,0.155910358271989,0.164016447767143,0.159052030576721,0.144523935700634,0.126478996523779,0.0945382628437258,0.124642917183358,0.0934662038924577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop.00003,genres,Cakewalk,Melody,Vocal_House_130_G_001.wav,0.216220855252851,0.193640338111445,0.235159233804124,0.275585583631711,0.205703704739074,0.162685874983611,0.147640834195887,0.231991010299775,0.260515838394709,0.166622183813948,0.154416602134529,0.164029287205657,0.158046892105848,0.231516962216763,0.262715745734566,0.225511318538236,0.207612446394262,0.170375567692731,0.124972348676589,0.169300948784682,0.176066580024487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
